speaker,condition,filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,pitch,rms,zcr,centroid,bandwidth,rolloff,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
s26,Lombard,s26_l_sgwlzn.wav,-509.42062,86.47691,-23.765135,39.732548,-12.504877,-13.386552,-20.51835,-11.5043335,0.18327773,-2.4248126,-4.195076,-0.733559,1681.0878,0.005503294,0.15330403645833332,1957.6116664600772,1438.3051599313553,3414.6701388888887,0.2636502,0.29756752,0.22390434,0.17566343,0.3484216,0.4298242,0.53764606,0.4283366,0.33359662,0.30117705,0.26866114,0.23847097
s26,Lombard,s26_l_srwp5p.wav,-497.5272,50.56286,-0.41337156,49.12926,-7.8070283,-6.293238,-22.124235,-7.298475,-4.795328,2.4750595,-3.2696996,-0.30535015,1786.7039,0.0049575847,0.20289872332317074,2459.8480975671073,1747.9798433506412,4363.3765243902435,0.28008828,0.25567406,0.27937862,0.32619622,0.37650198,0.492153,0.46553478,0.51718765,0.45877475,0.40893954,0.30352792,0.25361034
s26,Lombard,s26_l_srwx2s.wav,-509.67865,41.400875,1.6777995,54.323788,-15.290382,-12.373454,-19.12022,4.8182154,-1.2024598,-2.1989741,-4.5505695,-1.7064754,1976.5376,0.0044793696,0.20829264322916666,2663.0789868894767,1724.6482529739878,4558.59375,0.20880474,0.22777449,0.32458422,0.33745584,0.46201533,0.5425728,0.4978127,0.45053267,0.43923134,0.42688447,0.30746666,0.20113131
s26,Lombard,s26_l_swid3s.wav,-532.8363,53.937702,18.691,55.514523,-5.618682,-19.42457,-20.394548,-3.4807684,-6.479995,-7.3327303,-0.977001,1.8166425,1546.8922,0.004282015,0.20195193407012196,2496.8853325544023,1654.9857584093097,4201.219512195122,0.22084904,0.24137923,0.26313248,0.25024506,0.24403389,0.43787542,0.46409467,0.57649344,0.49603817,0.30802053,0.28202653,0.20971905
s26,Lombard,s26_l_swiy3s.wav,-517.87994,58.02617,2.3698137,53.303852,-16.929216,-14.738662,-18.311256,-2.4754336,-5.429239,-3.3626266,-8.935419,-3.151555,1735.3553,0.0046344385,0.19293290150316456,2370.565367523275,1537.9595262034697,3923.1606012658226,0.19711429,0.22594444,0.23289645,0.2637757,0.4153127,0.61375487,0.5987988,0.3211253,0.27696553,0.28372696,0.181743,0.13475141
s26,Plain,s26_p_bbanza.wav,-571.07605,97.25653,-2.8555076,60.69206,-1.0523121,-13.955209,-28.389973,-15.335076,-1.2962308,-0.1416117,-2.9292438,-1.8608425,1242.7692,0.0033307257,0.0817211254222973,1595.9883617818202,1529.0308737664898,3221.2837837837837,0.31337103,0.3237656,0.27085888,0.35040018,0.46702582,0.5655938,0.643717,0.47642496,0.2626403,0.23836927,0.27809477,0.27124324
s26,Plain,s26_p_bbwh5p.wav,-577.77515,75.26429,15.034324,61.478516,-3.9807713,-18.692335,-17.061436,-7.7397733,1.2149677,-3.0438235,-7.1108503,0.60807616,1634.2562,0.0025855368,0.1483154296875,1924.1824900125018,1649.9886697993304,3769.7482638888887,0.26526874,0.26299527,0.23978274,0.27600873,0.3951002,0.46761507,0.53996825,0.50591725,0.4569549,0.41345757,0.395748,0.292812
s26,Plain,s26_p_bgbozn.wav,-582.4521,105.28545,-9.091906,52.34076,-2.4241474,-6.6017437,-21.433552,-19.432762,-3.721472,4.503637,-7.5705376,-5.7517133,878.5009,0.0040480513,0.07068038313356165,1350.939482046705,1425.255873402043,2793.236301369863,0.18082272,0.18426739,0.29084224,0.45097739,0.542164,0.45426738,0.30016214,0.35049,0.25127023,0.20351203,0.20797382,0.1966616
s26,Plain,s26_p_bgwy1p.wav,-594.39795,92.416176,14.503446,50.96529,-10.923924,-10.080528,-13.597003,-7.281523,-5.00187,-4.138371,-10.346362,-3.9910312,926.8969,0.0034633847,0.11151692708333333,1617.3071799981155,1475.808549664643,3061.7708333333335,0.25014216,0.23319975,0.1998911,0.2846713,0.42152572,0.48178872,0.4304102,0.45024577,0.41148785,0.2660798,0.21565491,0.18113098
s26,Plain,s26_p_brav5s.wav,-560.7592,76.99718,2.397786,53.221737,-1.4667758,-8.939839,-22.652563,-11.405485,-4.411309,2.7897182,-6.5189295,-2.360478,1521.3661,0.0031219304,0.13263325751582278,1869.938893788278,1579.58443046299,3537.5791139240505,0.17327285,0.20741856,0.24561104,0.3239669,0.43258953,0.5493311,0.56642413,0.5112222,0.35100594,0.21229534,0.22597036,0.22701018
s26,Plain,s26_p_brbc1s.wav,-591.9921,74.765335,11.592157,50.26682,-1.704277,-8.768958,-20.97079,-14.209706,-4.7801514,-0.14511602,-3.8675725,2.2664697,1584.7141,0.0027411082,0.13702751608455882,1899.7734599486957,1560.1580208284013,3484.375,0.18975668,0.19313301,0.20515865,0.18720387,0.2773239,0.54965013,0.58127457,0.5037444,0.3454927,0.18574806,0.16093394,0.15907592
s26,Plain,s26_p_brbu9a.wav,-587.2452,103.83547,5.3179693,60.37822,-13.477241,-17.459526,-8.097221,-3.229325,-0.8977334,-1.2898662,-10.468848,-2.3996499,1484.189,0.0024783912,0.06500565378289473,1347.3682908115284,1498.8393916461432,2906.25,0.31348586,0.3139056,0.3206302,0.31964925,0.36123806,0.53124166,0.5915974,0.4880331,0.45057005,0.30920812,0.27408108,0.25957942
s26,Plain,s26_p_bwah8p.wav,-589.3603,61.643776,21.7455,54.955894,-14.941269,-12.885922,-11.234908,-0.6632101,0.09833813,-2.047321,-6.7332764,2.567351,1751.4496,0.002184711,0.1395948456554878,2310.5522607605426,1716.3064340272792,4137.671493902439,0.26163417,0.32603556,0.34415483,0.39076176,0.444533,0.5831957,0.5745713,0.5522024,0.5134776,0.41472882,0.36043534,0.2569853
s26,Plain,s26_p_bwij1a.wav,-596.376,93.45145,11.470752,56.294743,-10.281157,-10.604583,-12.236816,-10.011514,-4.872028,-3.0579865,-6.282595,-1.5775772,1583.7997,0.0027390197,0.08451762952302631,1557.6429147038841,1498.2222461540468,3015.9333881578946,0.30353808,0.28265297,0.28259894,0.3451461,0.48328716,0.5836572,0.46843982,0.3926527,0.35401687,0.27838975,0.24681905,0.22544663
s26,Plain,s26_p_bwwm8s.wav,-584.78143,73.21931,15.952301,59.827747,-5.298112,-8.229322,-22.869772,-10.975666,-5.521741,0.6199547,-3.2886047,1.5506787,1566.6827,0.0029733856,0.11391927083333334,1898.681801166189,1553.0884069863368,3469.0625,0.26087835,0.34894216,0.3050147,0.2518367,0.3948061,0.5771541,0.62447315,0.3583053,0.20934148,0.18264748,0.19637404,0.1864832
s26,Plain,s26_p_lbbt3p.wav,-589.4392,58.10423,18.840368,74.75714,-7.473278,-15.205752,-14.510043,-5.6208863,-1.9103291,-2.8296874,-6.8006973,1.0171461,1832.1233,0.0030320012,0.142864990234375,2027.712655329427,1680.1962363741318,3923.92578125,0.23765679,0.23764324,0.21600445,0.23016675,0.3623215,0.5243749,0.59333265,0.5340737,0.36004463,0.26007506,0.28042498,0.28398398
s26,Plain,s26_p_lgaf9s.wav,-563.91187,73.164055,1.1418877,55.06723,-4.81738,-10.021621,-20.608707,-13.860156,-5.9268656,1.0684236,-6.059365,-4.0389414,1591.7986,0.003463698,0.12753777754934212,1893.2584203900299,1568.640735003429,3550.5756578947367,0.16353762,0.1698001,0.20379855,0.25963965,0.47840792,0.5100023,0.48759517,0.5304017,0.3777832,0.23353767,0.21469952,0.19638744
s26,Plain,s26_p_lgbn4n.wav,-576.0146,107.55134,-3.1076713,44.248123,-11.536924,-7.5731897,-14.968982,-16.62157,-1.9794799,3.9971738,-9.581183,-0.9548895,1172.3374,0.003389993,0.08236099837662338,1347.4481890931722,1430.7472354177708,2695.211038961039,0.23920493,0.22505955,0.2141111,0.20619626,0.31507584,0.6045241,0.5884078,0.478663,0.2984529,0.19764602,0.14682107,0.1534054
s26,Plain,s26_p_lrbu6a.wav,-567.71857,74.08357,0.20789167,54.248142,-11.651724,-17.72981,-15.047394,2.1688797,-2.0844488,2.3359995,-4.2052155,-2.73033,1345.5056,0.0030240912,0.12514715325342465,1986.6475127107262,1571.7818328486635,3627.996575342466,0.29552454,0.29263103,0.2612252,0.3096848,0.476412,0.5827092,0.50615203,0.33090067,0.216562,0.2110366,0.20366076,0.2476467
s26,Plain,s26_p_lrig5s.wav,-571.1851,74.413734,13.972083,57.32802,-12.12124,-18.202242,-15.40364,0.020104066,-5.869248,-4.918327,-6.698131,-2.375424,1556.7843,0.0028888874,0.14408052884615385,1899.2635689034535,1580.3396815466692,3521.233974358974,0.24611954,0.2722637,0.34210104,0.4102706,0.37302527,0.3721228,0.5184635,0.59360737,0.47695512,0.23871766,0.24499089,0.22980338
s26,Plain,s26_p_lrim1a.wav,-575.1721,97.97659,0.86721706,55.80406,-7.7667623,-9.671382,-21.15254,-12.896053,2.1235337,0.8644186,-10.30094,-0.15383609,1564.8275,0.0025739786,0.07529159330985916,1439.088590717465,1508.9727363866753,2943.2218309859154,0.26553792,0.23525934,0.25573483,0.29167488,0.5314059,0.65637696,0.5297813,0.46496248,0.26194048,0.225809,0.2041163,0.23807669
s26,Plain,s26_p_lrwrzs.wav,-559.0373,84.10574,7.791691,49.020695,-5.483721,-9.791951,-22.004585,-8.165827,-6.189463,-3.926218,-2.8597565,2.3473406,1360.8805,0.0033762828,0.14357277199074073,1825.2090922215382,1497.2802442288744,3329.957561728395,0.29173082,0.30022144,0.34710324,0.2881715,0.34476045,0.4744645,0.5197454,0.4031303,0.26547378,0.2610955,0.22132407,0.21730378
s26,Plain,s26_p_lwaa7p.wav,-568.1672,70.73195,22.19992,52.723984,-17.43787,-18.834993,-10.443174,-3.382849,-1.6780844,-1.0455556,-12.36296,0.9959168,1280.6859,0.002720587,0.1644049310064935,2212.1006456452137,1648.8523245872582,3928.2670454545455,0.20056196,0.26693022,0.34774774,0.3679938,0.396565,0.46926492,0.57147247,0.5561119,0.41386276,0.3671138,0.37325206,0.2581796
s26,Plain,s26_p_lwat2p.wav,-594.0339,56.02489,26.902044,57.498096,-6.671976,-7.7315364,-14.815697,-10.3773365,-6.9281096,5.1871634,-8.526445,-2.1971533,1556.4708,0.0026047581,0.1435546875,2253.608411956292,1696.185960092174,4066.4556962025317,0.19769996,0.22260764,0.30679095,0.30150363,0.36565867,0.46435493,0.54620796,0.64334273,0.46721298,0.29179224,0.25906682,0.22029118
s26,Plain,s26_p_lwbl9n.wav,-583.85535,114.72029,-5.6103067,33.849613,-17.318275,-5.7844667,-10.32694,-9.987724,-0.5300012,6.272975,-10.098785,-0.797188,1060.0981,0.0030118455,0.07378054887820513,1341.7552042531572,1383.7330799569356,2564.903846153846,0.1862696,0.23076484,0.24191166,0.24318883,0.37253028,0.56693417,0.61441547,0.3915013,0.24033226,0.21826988,0.21993844,0.19330487
s26,Plain,s26_p_lwis7s.wav,-579.41064,69.983505,24.157099,51.809387,-5.379299,-14.580869,-21.714237,-2.1164825,2.4902403,-6.594846,-6.8374977,0.2923786,1433.5566,0.0023741075,0.16845703125,2154.5274420433548,1614.654486113688,3777.9296875,0.30608043,0.28976527,0.3614561,0.3583787,0.4824713,0.61684555,0.59101874,0.48116407,0.4255902,0.3902547,0.29278976,0.2598455
s26,Plain,s26_p_pbik4n.wav,-581.957,76.23832,0.24258591,55.117397,-7.78302,-8.804564,-16.901794,-12.363635,-1.5235238,1.3523498,-5.6443677,-2.8520455,1749.0096,0.002910783,0.1304267207278481,1812.793335646129,1585.213908741161,3477.2547468354433,0.24155612,0.24809596,0.2595854,0.30099204,0.42986327,0.468459,0.54830253,0.547419,0.42825887,0.27227494,0.21094187,0.2255592
s26,Plain,s26_p_pbwq5n.wav,-581.64496,68.63021,4.670128,52.767605,-3.792028,-6.391195,-16.702206,-11.7476425,-3.3389852,4.018198,-7.6266994,-2.418458,1750.083,0.0025303457,0.14321417557565788,1975.4727182190568,1666.3780179306523,3732.7302631578946,0.29556662,0.26666537,0.2928024,0.24936068,0.3031887,0.45351425,0.57202053,0.54852027,0.41936564,0.33183202,0.2815493,0.26356563
s26,Plain,s26_p_pgar7n.wav,-570.7022,86.57127,4.4754887,35.95062,-7.3190613,-3.030875,-11.770195,-5.404802,3.019027,3.957873,-8.855686,0.48747906,1482.6033,0.0026605874,0.12472098214285714,1835.3113634267581,1589.792655746492,3439.9181547619046,0.21574515,0.24730712,0.2661189,0.28166744,0.41778827,0.64524364,0.62617385,0.46228766,0.4358773,0.3241923,0.22752155,0.21135704
s26,Plain,s26_p_pgas7n.wav,-554.0442,61.512768,5.0815597,33.99009,-10.997883,-8.745853,-17.333458,-1.7045649,3.503241,1.8351398,-11.374281,-0.9533439,1597.5717,0.0026881641,0.20650456460674158,2481.087415526184,1600.4912413589805,4158.268960674157,0.19489406,0.24145688,0.2968285,0.32755655,0.38266522,0.5695605,0.692407,0.5077487,0.50411254,0.47455773,0.3543291,0.20415951
s26,Plain,s26_p_prax7p.wav,-582.5374,58.92518,14.618586,44.63388,-3.733942,-13.578713,-17.64612,6.3445015,2.43358,-0.8469922,-5.0541096,2.452126,1671.1566,0.0019144422,0.17210170200892858,2340.8614859580016,1747.9264260021384,4269.3452380952385,0.39401212,0.40887296,0.43283418,0.4411876,0.48976767,0.5805345,0.5560775,0.54410696,0.48745227,0.38821515,0.39226088,0.3609237
s26,Plain,s26_p_prbe6s.wav,-580.9901,52.970543,23.803843,53.579407,-6.9331555,-14.640612,-15.349217,3.887775,-1.0510845,-1.2042265,-5.695886,0.18698539,1587.3088,0.0027702015,0.19494331173780488,2442.6892978308506,1676.3958951554973,4255.335365853659,0.2727967,0.3127062,0.39349085,0.39508364,0.5023245,0.60660094,0.539632,0.45104298,0.3374793,0.30552748,0.2982037,0.2377644
s26,Plain,s26_p_prwe8s.wav,-590.09283,59.857212,22.98,61.662827,-9.006319,-12.710648,-20.83667,-5.450823,-1.9217345,-3.1561239,-6.9727216,-0.61345196,1847.1742,0.002305125,0.15302083333333333,2116.4038916275463,1651.5219447904733,3847.1875,0.2947331,0.3498432,0.36059198,0.34595084,0.44936553,0.67241627,0.5994762,0.40881395,0.30166224,0.2993408,0.3471963,0.23608378
s26,Plain,s26_p_pwak6p.wav,-586.4943,39.99679,18.802748,46.61651,-4.9241366,-5.804582,-15.1268635,-7.508989,-3.0871303,6.4614406,-2.6036243,2.3629355,1785.0419,0.0020506422,0.19281226468373494,2670.155787692111,1792.8149786161953,4638.08358433735,0.24056748,0.29708695,0.3218223,0.3090893,0.35596782,0.4693869,0.5929366,0.62153804,0.5694853,0.37458828,0.2949914,0.2334748
s26,Plain,s26_p_pwaz4p.wav,-580.2118,63.10243,30.698284,40.94868,-6.1647058,-7.435619,-18.915968,-2.0186257,4.1781206,0.7934694,-7.2859297,0.17355469,1586.0193,0.0024523353,0.1898296310240964,2353.8923577210708,1719.9736363890424,4168.674698795181,0.36477378,0.3605266,0.383988,0.3840042,0.47270167,0.6141258,0.5479607,0.5923176,0.6195726,0.4789367,0.42276415,0.34313688
s26,Plain,s26_p_pwij9n.wav,-589.7157,85.97832,18.474848,47.765694,-10.849376,-9.110353,-15.010153,-6.9256415,0.10897837,-1.9976327,-12.028013,-2.197013,1332.6168,0.002250204,0.111322021484375,1762.6810641812692,1609.684293341669,3397.16796875,0.24512534,0.24645586,0.24776311,0.28326812,0.4189077,0.6806007,0.60128945,0.48246512,0.42177668,0.3476834,0.28789964,0.2265094
s26,Plain,s26_p_pwiq1a.wav,-584.7011,90.167915,22.234955,57.048233,-11.566955,-3.5657938,-16.775997,-8.672786,-0.8904163,-0.5561656,-4.184578,-0.89745384,1428.8981,0.0024679583,0.10801733993902439,1728.398472381717,1527.1776253352955,3207.317073170732,0.3888323,0.40188625,0.37772867,0.35586944,0.45714256,0.5907632,0.6092746,0.5309427,0.4863816,0.42764464,0.42293864,0.36118186
s26,Plain,s26_p_pwwazp.wav,-563.611,56.19713,9.2215395,62.387814,-6.214322,-13.896045,-19.559607,-12.395589,-7.4465995,5.272801,-6.187395,-1.1943811,1863.8309,0.003143988,0.16952123397435898,2230.2596711537244,1674.4448258997445,4102.964743589743,0.27059236,0.25004438,0.29336697,0.4070359,0.46210963,0.5398887,0.5317262,0.43634796,0.3800287,0.23500699,0.24870865,0.2671948
s26,Plain,s26_p_sbab8n.wav,-596.9319,73.33997,17.394297,50.934658,-5.258076,-8.330771,-13.501867,0.9313585,3.7863917,2.3048415,-7.86295,-0.15477298,1528.2642,0.002227197,0.1274199433379121,2124.914982016022,1690.725924631992,3952.6098901098903,0.26527062,0.3080313,0.34988952,0.38898233,0.41698325,0.52884287,0.6671454,0.69892395,0.56778806,0.45627716,0.4245695,0.34309483
s26,Plain,s26_p_sbag2a.wav,-579.7014,56.860153,4.6169147,58.52056,-4.3595147,-8.572695,-21.101637,-7.8335953,-2.6841195,3.915345,-4.90497,-2.4965575,1763.7799,0.0027354488,0.14185165777439024,2174.505737546497,1654.1001647621172,3973.2278963414633,0.33271015,0.34246144,0.30335325,0.28966123,0.34923992,0.47210377,0.43826023,0.64244664,0.49900305,0.3637057,0.3548143,0.30141842
s26,Plain,s26_p_sbbi2s.wav,-579.27545,70.926094,14.745738,56.15398,-5.01135,-9.511203,-18.628195,-2.5539305,-4.1756563,1.2548913,0.06665772,-1.811604,1554.0731,0.0027773746,0.14568014705882354,1994.4951879690798,1553.1117015471377,3611.029411764706,0.29013067,0.30375868,0.30255324,0.31515574,0.4044714,0.58411545,0.5718281,0.41311696,0.2659935,0.24033293,0.2509463,0.24486199
s26,Plain,s26_p_sbbp9p.wav,-591.4282,59.60661,21.79507,55.890602,-3.6704733,-4.9245553,-17.390726,-13.388844,-3.2525315,6.6370935,-4.9688725,1.2090143,1640.721,0.002716941,0.15866234188988096,2203.620851346307,1670.4054107157372,4004.7433035714284,0.2047016,0.22526507,0.30754468,0.30016103,0.47623894,0.5518485,0.46970382,0.5361882,0.42302793,0.31574258,0.2594397,0.21921961
s26,Plain,s26_p_sbio3s.wav,-572.57947,57.037933,10.669256,66.57762,-0.051482625,-9.561078,-25.291866,-11.551669,-6.202928,0.045947798,-2.9423184,-1.0050266,1641.9199,0.0033941297,0.16238650760135134,2171.416013905942,1633.6896769723148,3909.6283783783783,0.20013948,0.24399742,0.23656061,0.25125638,0.4102913,0.51705706,0.6634385,0.5217849,0.36785328,0.23851348,0.23369488,0.20327774
s26,Plain,s26_p_sbwc6p.wav,-570.51874,36.943344,32.668163,48.865788,-5.013163,-10.38812,-17.613317,-2.8396032,-6.611233,-0.40723044,-2.2720566,4.8881855,1810.7887,0.0025366356,0.23381254944620253,2827.2054461999114,1749.5116151598809,4721.716772151899,0.26288942,0.29455185,0.29653445,0.308903,0.4878455,0.66004634,0.5988379,0.5074879,0.42107296,0.39695054,0.32490456,0.23720336
s26,Plain,s26_p_sbwi2s.wav,-575.6539,61.887196,18.87878,56.046764,-4.450399,-7.8213387,-18.409952,-5.411282,-5.8932314,0.121186666,1.8797343,-1.3382702,1530.5685,0.0034232049,0.15182942708333333,2106.983164990144,1645.5549009707972,3915.3125,0.22936521,0.29762298,0.39925846,0.3900816,0.41857415,0.47432268,0.5586177,0.4855169,0.31110284,0.2796913,0.31470153,0.27110234
s26,Plain,s26_p_sgab6a.wav,-579.3715,57.139336,14.423638,51.466408,-5.522155,-12.850464,-18.711584,-0.0026625784,6.5830717,-1.0413567,-3.520558,-0.59046483,1678.7867,0.0021598288,0.17243975903614459,2432.7024935855766,1700.5952303758759,4285.956325301205,0.3308697,0.31918526,0.2873602,0.28144112,0.35444292,0.5877056,0.620866,0.5932362,0.47265166,0.40899444,0.40420023,0.33305272
s26,Plain,s26_p_sgaz4p.wav,-578.87646,64.65947,23.555283,43.767235,-10.315092,-10.941235,-16.247414,0.326243,2.0834382,-1.5868967,-7.748938,-0.57894236,1637.1613,0.0023123615,0.189361572265625,2307.5250744772657,1686.905263300669,4072.16796875,0.32324362,0.3169784,0.32039183,0.37691793,0.5777487,0.5493559,0.55858874,0.50699675,0.328515,0.2902294,0.26730058,0.30877072
s26,Plain,s26_p_sgbf4s.wav,-556.4599,72.3433,8.361467,35.3163,-15.310562,-12.814395,-17.852982,3.9223306,3.4448547,-0.76737946,-4.232678,3.0288377,1794.9935,0.002718244,0.18704149199695122,2213.1434190108052,1548.5595983969752,3771.4367378048782,0.3873426,0.36853808,0.37323055,0.43707705,0.5602948,0.65542793,0.4880624,0.35851756,0.34271756,0.31169018,0.30012745,0.32305443
s26,Plain,s26_p_sgiv3n.wav,-565.41205,70.65774,2.8220136,61.803204,-6.2262206,-14.352103,-16.817976,-6.914383,-7.2799253,-1.5348116,-3.6777925,-3.1135304,1728.7496,0.0028693958,0.14744791666666668,1995.3021722468916,1549.167657421177,3597.7083333333335,0.18377201,0.19860584,0.21669604,0.29590502,0.4181183,0.50905335,0.65486586,0.39175913,0.2538601,0.24395679,0.25178778,0.206509
s26,Plain,s26_p_sgwd8n.wav,-566.9553,63.850403,14.975772,45.3165,-8.607547,-5.2371507,-16.261702,-12.286065,-4.739856,7.3106894,-9.325412,-0.92840487,1795.7738,0.0028725285,0.14631510416666665,2225.339497251191,1638.044451289301,3861.6666666666665,0.17807002,0.16090655,0.24406949,0.40906116,0.6302359,0.6973938,0.4459723,0.30658278,0.2692813,0.21805295,0.19290331,0.21969874
s26,Plain,s26_p_sgwlzn.wav,-591.793,89.98185,0.43364152,34.217648,-2.7858326,-6.3207593,-16.24409,-7.152484,0.20961817,2.571969,-4.3911395,1.4045333,1277.5061,0.0024377992,0.12031792534722222,1823.5218789146074,1578.6185856207417,3462.6736111111113,0.3055862,0.35594893,0.31863242,0.29177883,0.36652443,0.47656783,0.6443681,0.5974741,0.40067625,0.33003286,0.33018833,0.30814373
s26,Plain,s26_p_srwp5p.wav,-586.94727,48.79212,13.362556,46.199234,-3.5202312,-4.9852195,-17.699461,-7.1100807,-3.8113139,8.56516,-2.7922754,2.3099966,1877.2878,0.0020361878,0.1712378525152439,2353.560903313362,1817.446890218504,4398.056402439024,0.26195168,0.27801457,0.3101629,0.35303074,0.4466409,0.47473022,0.5918086,0.6861255,0.5429164,0.35746038,0.33148044,0.2965847
s26,Plain,s26_p_srwx2s.wav,-580.9216,51.770985,14.805494,49.17808,-4.3026376,-14.731659,-20.03078,3.3985837,1.1144735,-4.3716817,-1.8617102,3.032123,1779.9622,0.002319815,0.1879502333603896,2428.8746325492875,1740.6875749101832,4380.174512987013,0.2945002,0.37155637,0.36102578,0.35947764,0.42401335,0.59729016,0.5899191,0.46848148,0.4086325,0.32355887,0.34890375,0.2950861
s26,Plain,s26_p_swid3s.wav,-599.71533,55.052105,34.069363,54.18107,2.2506015,-8.589013,-14.907339,2.8892484,-1.7678158,-1.4630616,-2.8674703,3.279309,1851.0464,0.002093875,0.180255126953125,2296.4794176879723,1739.172328436248,4122.36328125,0.23626554,0.290269,0.28218433,0.34048936,0.39120138,0.4923265,0.64895725,0.45838204,0.33995003,0.2735724,0.32134637,0.2563496
s26,Plain,s26_p_swiy3s.wav,-571.7828,68.80595,22.147577,50.336193,4.4252257,-7.1138086,-18.09431,-10.089129,-2.908548,6.623862,-3.8352575,0.68506616,1604.1285,0.0032362435,0.14240234375,2060.5286631181802,1590.6526803253764,3586.875,0.23596318,0.21943496,0.27218643,0.40216655,0.5072769,0.56895,0.48969504,0.3559063,0.28129834,0.2730096,0.25727713,0.19218124
